pdb	run	capri	n	tx_acc	tx_med	tx_high	tx_near_acc
3P5G	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	02_caprieval	200	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	50	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	100	0	0	0	0
3P5G	run_unbound_vdw_tip-ap_clust	06_caprieval	200	1	0	0	1
6UG7	run_bound_default_ti-aa	5_caprieval	1	1	1	1	1
6UG7	run_bound_default_ti-aa	5_caprieval	5	1	1	1	1
6UG7	run_bound_default_ti-aa	5_caprieval	10	1	1	1	1
6UG7	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
6UG7	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
6UG7	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	1	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	5	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	10	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
6UG7	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
6UG7	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
6UG7	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
6UG7	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
6UG7	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	200	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	50	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	100	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	200	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	10	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	50	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	100	0	0	0	0
6UG7	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	200	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	10	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	50	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	100	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	08_caprieval	200	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	50	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	100	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	06_caprieval	200	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	02_caprieval	200	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
6UG7	run_unbound_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
2XJR	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
2XJR	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
2XJR	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
2XJR	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
2XJR	run_bound_default_ti-aa	2_caprieval	100	0	0	0	1
2XJR	run_bound_default_ti-aa	2_caprieval	200	0	0	0	1
2XJR	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
2XJR	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
2XJR	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
2XJR	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
2XJR	run_bound_default_ti-aa	5_caprieval	100	0	0	0	1
2XJR	run_bound_default_ti-aa	5_caprieval	200	0	0	0	1
2XJR	run_bound_vdw_tip-ap	2_caprieval	1	0	0	0	0
2XJR	run_bound_vdw_tip-ap	2_caprieval	5	0	0	0	0
2XJR	run_bound_vdw_tip-ap	2_caprieval	10	0	0	0	0
2XJR	run_bound_vdw_tip-ap	2_caprieval	50	0	0	0	0
2XJR	run_bound_vdw_tip-ap	2_caprieval	100	0	0	0	0
2XJR	run_bound_vdw_tip-ap	2_caprieval	200	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	1	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	5	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	10	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	50	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	100	0	0	0	0
2XJR	run_bound_vdw_tip-ap	5_caprieval	200	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	1	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	5	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	10	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	50	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	100	0	0	0	0
2XJR	run_bound_vdw_ti-aa	5_caprieval	200	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	1	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	5	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	10	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	50	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	100	0	0	0	0
2XJR	run_bound_vdw_ti-aa	2_caprieval	200	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	10	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	50	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	100	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	200	0	0	0	1
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	200	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	50	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	100	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	200	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
2XJR	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	50	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	100	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	06_caprieval	200	1	0	0	1
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	02_caprieval	200	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	10	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	50	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	100	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	08_caprieval	200	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
2XJR	run_unbound_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
1UXX	run_bound_default_ti-aa	5_caprieval	1	1	1	1	1
1UXX	run_bound_default_ti-aa	5_caprieval	5	1	1	1	1
1UXX	run_bound_default_ti-aa	5_caprieval	10	1	1	1	1
1UXX	run_bound_default_ti-aa	5_caprieval	50	1	1	1	1
1UXX	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
1UXX	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	1	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	5	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	10	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	50	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
1UXX	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
1UXX	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
1UXX	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
1UXX	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
1UXX	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	5	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	10	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	50	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	100	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	200	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	50	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	100	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	200	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	50	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	100	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	200	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	5	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	10	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	50	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	100	1	1	0	1
1UXX	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	200	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	1	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	5	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	10	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	50	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	100	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	11_caprieval	200	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	1	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	5	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	10	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	50	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	100	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	08_caprieval	200	1	1	0	1
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	50	1	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	100	1	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	06_caprieval	200	1	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	50	1	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	100	1	0	0	1
1UXX	run_unbound_vdw_tip-ap_clust	02_caprieval	200	1	0	0	1
2Z8L	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
2Z8L	run_bound_default_ti-aa	5_caprieval	5	0	0	0	0
2Z8L	run_bound_default_ti-aa	5_caprieval	10	0	0	0	0
2Z8L	run_bound_default_ti-aa	5_caprieval	50	0	0	0	0
2Z8L	run_bound_default_ti-aa	5_caprieval	100	1	1	1	1
2Z8L	run_bound_default_ti-aa	5_caprieval	200	1	1	1	1
2Z8L	run_bound_default_ti-aa	2_caprieval	1	0	0	0	0
2Z8L	run_bound_default_ti-aa	2_caprieval	5	0	0	0	0
2Z8L	run_bound_default_ti-aa	2_caprieval	10	0	0	0	0
2Z8L	run_bound_default_ti-aa	2_caprieval	50	0	0	0	0
2Z8L	run_bound_default_ti-aa	2_caprieval	100	1	1	1	1
2Z8L	run_bound_default_ti-aa	2_caprieval	200	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	1	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	5	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	10	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	50	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	100	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	2_caprieval	200	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	1	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	5	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	10	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	50	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	100	1	1	1	1
2Z8L	run_bound_vdw_tip-ap	5_caprieval	200	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	1	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	5	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	10	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	50	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	100	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	2_caprieval	200	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	1	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	5	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	10	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	50	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	100	1	1	1	1
2Z8L	run_bound_vdw_ti-aa	5_caprieval	200	1	1	1	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	100	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	02_caprieval	200	1	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	50	1	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	100	1	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	06_caprieval	200	1	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	1	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	5	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	10	0	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	50	0	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	100	0	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	08_caprieval	200	0	0	0	1
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
2Z8L	run_unbound_ens_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	1	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	5	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	10	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	50	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	100	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	08_caprieval	200	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	1	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	5	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	10	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	50	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	100	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	06_caprieval	200	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	1	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	5	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	10	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	50	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	100	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	02_caprieval	200	1	0	0	1
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	1	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	5	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	10	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	50	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	100	0	0	0	0
2Z8L	run_unbound_vdw_tip-ap_clust	11_caprieval	200	0	0	0	0
5AWQ	run_bound_default_ti-aa	5_caprieval	1	0	0	0	0
